manufacturer,type,fuel,transmission,drive,paint_color,odometer_mean,odometer_std,odometer_median,odometer_count,year_mean,year_std,year_median,year_count,price_mean,price_std,price_median,price_count,odometer_cv,year_cv,price_cv
jeep,SUV,gas,manual,4wd,blue,122140.0,153688.79205068923,106012.0,78,2001.2948717948718,14.867474282533346,2007.5,78,17253.089743589742,11216.26721964535,15894.0,78,1.2583002460347898,0.007428927386996886,0.6501019461637397
jeep,SUV,gas,manual,4wd,brown,80809.5625,48800.65612942617,71924.5,16,1999.3125,14.187876279885415,2005.5,16,20861.0625,12170.667593131446,23995.0,16,0.6038970465831462,0.0070963775197151096,0.5834155184152986
jeep,SUV,gas,manual,4wd,custom,90870.16,39682.55488213093,95446.0,25,2006.32,14.912857986762063,2013.0,25,18547.52,8190.199967644257,19995.0,25,0.4366951140190677,0.0074329409001366,0.44157924982122987
jeep,SUV,gas,manual,4wd,green,110330.79545454546,43031.34664889597,101149.0,88,2003.8295454545455,9.835686362821649,2008.0,88,14896.375,8448.12331239529,13347.5,88,0.3900211765138973,0.0049084446255085725,0.5671261170852163
jeep,SUV,gas,manual,4wd,grey,99104.64,94131.9181790817,73120.0,25,2008.28,10.979222801880532,2013.0,25,16662.52,13312.930991833966,15000.0,25,0.9498235216744816,0.005466978111558414,0.7989746444015651
jeep,SUV,gas,manual,4wd,orange,107772.48387096774,41787.76787759065,114000.0,31,2004.4193548387098,13.664489729583416,2009.0,31,20709.064516129034,12875.704814198156,16995.0,31,0.3877406029503941,0.006817181093665382,0.6217424647149102
jeep,SUV,gas,manual,4wd,purple,151118.0,8864.636033137514,146000.0,3,1998.3333333333333,0.5773502691896093,1998.0,3,12500.0,4330.127018922193,15000.0,3,0.05866035835001465,0.0002889158978430072,0.34641016151377546
jeep,SUV,gas,manual,4wd,red,110131.99047619048,43050.32577034234,110572.0,105,2003.3238095238096,12.030806001274037,2007.0,105,13939.2,8206.607397044821,13995.0,105,0.39089755469051857,0.006005422560286827,0.5887430696915763
jeep,SUV,gas,manual,4wd,silver,95764.88405797101,48145.35767692769,95582.0,69,2009.2463768115942,5.750718106313201,2011.0,69,17180.231884057972,7459.800419473716,17497.0,69,0.5027454285621338,0.0028621269012508175,0.4342083663257117
jeep,SUV,gas,manual,4wd,white,89775.18032786885,57222.50974879276,81481.0,122,2009.655737704918,10.461081349698635,2014.0,122,24419.786885245903,15927.21895706444,21399.0,122,0.6373978814613332,0.005205409639785109,0.6522259605257835
jeep,SUV,gas,manual,4wd,yellow,120418.76923076923,34485.15946901274,114300.0,39,2004.948717948718,8.650977182250966,2006.0,39,14364.692307692309,9205.189174858888,15900.0,39,0.28637694679411435,0.00431481219684355,0.640820490803656
jeep,SUV,gas,manual,fwd,black,66190.5,32652.069834851205,66190.5,2,2015.0,1.4142135623730951,2015.0,2,12437.5,3605.5374772702057,12437.5,2,0.4933044747335525,0.0007018429589940919,0.28989246048403666
jeep,SUV,gas,manual,fwd,blue,100746.875,32097.148766154707,109639.0,16,2015.0,2.160246899469288,2016.0,16,10027.125,2148.098659279876,9999.0,16,0.31859200363440265,0.0010720828285207384,0.2142287703883093
jeep,SUV,gas,manual,fwd,custom,50365.0,0.0,50365.0,2,2016.0,0.0,2016.0,2,14999.0,0.0,14999.0,2,0.0,0.0,0.0
jeep,SUV,gas,manual,fwd,green,121314.0,61835.0368965686,99942.0,3,1990.3333333333333,38.656607887052516,2008.0,3,8699.333333333334,4589.139498133973,8000.0,3,0.5097106426015843,0.019422177802906976,0.5275277222163353
jeep,SUV,gas,manual,fwd,grey,74463.25,17344.692298125865,79649.0,4,2015.5,0.5773502691896257,2015.5,4,12097.0,2018.5182684335557,11445.0,4,0.23292956321575897,0.000286455107511598,0.16686106211734775
jeep,SUV,gas,manual,fwd,red,79959.28571428571,46957.74348537305,90000.0,7,2011.857142857143,5.63999324552114,2015.0,7,8111.857142857143,7566.620721488367,7998.0,7,0.5872706723915053,0.002803376604320669,0.9327852535163441
jeep,SUV,gas,manual,fwd,silver,50943.166666666664,23113.82006047202,46719.0,12,2014.1666666666667,3.010084062049762,2016.0,12,5487.25,5707.144392218964,5500.0,12,0.45371777164366867,0.0014944562989076188,1.040073696700344
jeep,SUV,gas,manual,fwd,white,126943.875,38456.63500039455,122500.0,8,2012.125,2.531938839252223,2012.5,8,7115.5,2491.200628497948,6000.0,8,0.302942028517678,0.0012583407289568109,0.3501090054807038
jeep,SUV,gas,manual,rwd,black,129918.0,58181.318677046154,96327.0,3,2011.3333333333333,2.309401076758536,2010.0,3,17396.666666666668,11428.648578608643,23995.0,3,0.4478310832759599,0.0011481941051169385,0.656944735309943
jeep,SUV,gas,manual,rwd,green,184000.0,,184000.0,1,1995.0,,1995.0,1,3800.0,,3800.0,1,0.0,0.0,0.0
jeep,SUV,gas,manual,rwd,orange,150000.0,,150000.0,1,2001.0,,2001.0,1,5995.0,,5995.0,1,0.0,0.0,0.0
jeep,SUV,gas,manual,rwd,red,141887.7142857143,43454.986203021195,143000.0,7,2005.142857142857,6.986381310057743,2007.0,7,15576.42857142857,9582.599992645399,11900.0,7,0.3062632055339014,0.0034842312033630807,0.6151987889073949
jeep,SUV,gas,manual,rwd,silver,200000.0,0.0,200000.0,4,1989.0,0.0,1989.0,4,4500.0,0.0,4500.0,4,0.0,0.0,0.0
jeep,SUV,gas,manual,rwd,white,112038.0,,112038.0,1,1993.0,,1993.0,1,7900.0,,7900.0,1,0.0,0.0,0.0
jeep,SUV,gas,other,4wd,black,34258.52662721893,31462.836707066595,28849.0,169,2017.1242603550295,2.2917950603137696,2018.0,169,33309.396449704145,8066.364936470496,31590.0,169,0.9183943328744583,0.001136169499002702,0.24216484824786255
jeep,SUV,gas,other,4wd,blue,79159.93478260869,33015.901787136965,79540.0,46,2012.6521739130435,3.899956645367878,2013.0,46,23809.978260869564,10625.56611090885,26590.0,46,0.41707843592602994,0.0019377201366023889,0.4462652588125796
jeep,SUV,gas,other,4wd,brown,37756.6,557.6753535884471,38006.0,5,2015.6,1.3416407864998674,2015.0,5,29990.4,0.8944271910002718,29990.0,5,0.014770274696038498,0.0006656284910199779,2.9823783310668474e-05
jeep,SUV,gas,other,4wd,green,92262.16666666667,49989.279360345514,96114.0,6,2013.8333333333333,3.2506409624359525,2014.0,6,21858.666666666668,7629.909951412707,23793.5,6,0.5418177479069122,0.0016141559028896562,0.3490565123557112
jeep,SUV,gas,other,4wd,grey,106494.36363636363,8132.734008594247,113573.0,11,2009.8181818181818,2.0889318714683816,2008.0,11,10860.454545454546,4175.774811065279,14495.0,11,0.0763677412671748,0.0010393636053081328,0.3844935581276363
jeep,SUV,gas,other,4wd,orange,68102.3125,189299.4102546611,23248.0,16,2014.1875,10.034731353321485,2017.0,16,21646.75,7514.159855455121,19990.0,16,2.77963263368863,0.004982024440783932,0.3471264672736148
jeep,SUV,gas,other,4wd,red,56723.16,42448.577411950784,45364.0,75,2015.2133333333334,4.256293697107386,2016.0,75,24392.773333333334,10979.177585225952,26962.0,75,0.7483464851385356,0.0021120809527729336,0.4500996026648037
jeep,SUV,gas,other,4wd,silver,36642.68907563025,29744.853194377163,21893.0,119,2016.7310924369747,4.368022239869357,2018.0,119,30269.025210084033,7903.293609137928,30990.0,119,0.8117541027893448,0.002165892248227865,0.26110168907933545
jeep,SUV,gas,other,4wd,white,43026.857142857145,40274.927082043454,27605.0,98,2016.908163265306,2.9007170627664607,2018.0,98,32681.65306122449,10063.114073062312,35931.5,98,0.9360415739481791,0.001438199872259081,0.3079132519462978
jeep,SUV,gas,other,4wd,yellow,40834.0,,40834.0,1,2017.0,,2017.0,1,17700.0,,17700.0,1,0.0,0.0,0.0
jeep,SUV,gas,other,fwd,black,19374.0,,19374.0,1,2018.0,,2018.0,1,23998.0,,23998.0,1,0.0,0.0,0.0
jeep,SUV,gas,other,fwd,blue,150415.0,,150415.0,1,2012.0,,2012.0,1,7995.0,,7995.0,1,0.0,0.0,0.0
jeep,SUV,gas,other,fwd,grey,90150.0,0.0,90150.0,3,2016.0,0.0,2016.0,3,8950.0,0.0,8950.0,3,0.0,0.0,0.0
jeep,SUV,gas,other,fwd,white,99362.6,14128.371909034671,105681.0,5,2011.0,0.0,2011.0,5,7639.8,1877.8498875043235,6800.0,5,0.14219003839507693,0.0,0.24579830460278063
jeep,SUV,gas,other,fwd,yellow,49658.0,,49658.0,1,2015.0,,2015.0,1,140000.0,,140000.0,1,0.0,0.0,0.0
jeep,SUV,gas,other,rwd,black,141142.0,,141142.0,1,2013.0,,2013.0,1,13990.0,,13990.0,1,0.0,0.0,0.0
jeep,SUV,gas,other,rwd,silver,112510.0,0.0,112510.0,3,2012.0,0.0,2012.0,3,14897.0,0.0,14897.0,3,0.0,0.0,0.0
jeep,SUV,hybrid,automatic,4wd,black,27976.5,556.9999999999998,28255.0,4,2019.25,0.499999999999981,2019.0,4,38312.5,125.0000000000006,38250.0,4,0.019909566957982586,0.0002476166893648538,0.003262642740619918
jeep,SUV,hybrid,automatic,4wd,white,68000.0,,68000.0,1,2018.0,,2018.0,1,27000.0,,27000.0,1,0.0,0.0,0.0
jeep,SUV,other,automatic,4wd,black,107901.16666666667,54542.58240389534,132985.0,36,2013.0,4.070801956792859,2012.0,36,8959.194444444445,10747.641154675874,6449.0,36,0.5054864936946496,0.00202225631236605,1.199621374591377
jeep,SUV,other,automatic,4wd,blue,80224.0,55674.93302495597,91280.5,4,2015.25,3.4034296427770148,2014.5,4,11234.5,14338.60387206509,7494.0,4,0.6939934810649677,0.0016888374359394689,1.2763010255966079
jeep,SUV,other,automatic,4wd,brown,179031.0,,179031.0,1,2003.0,,2003.0,1,6295.0,,6295.0,1,0.0,0.0,0.0
jeep,SUV,other,automatic,4wd,custom,156782.0,0.0,156782.0,4,2014.0,0.0,2014.0,4,19988.0,0.0,19988.0,4,0.0,0.0,0.0
jeep,SUV,other,automatic,4wd,green,169129.33333333334,6335.093869338741,170781.0,3,2008.0,3.0,2008.0,3,6982.666666666667,2617.9763813551363,5999.0,3,0.037457097148565245,0.00149402390438247,0.37492501165101244
jeep,SUV,other,automatic,4wd,grey,131928.33333333334,11028.063399043971,132715.0,3,2012.3333333333333,1.5275252316519219,2012.0,3,14708.333333333334,2357.5331033377524,13988.0,3,0.08359131901697112,0.000759081612548578,0.16028553677083868
jeep,SUV,other,automatic,4wd,orange,92880.0,,92880.0,1,2015.0,,2015.0,1,13347.0,,13347.0,1,0.0,0.0,0.0
jeep,SUV,other,automatic,4wd,red,101988.0,42815.22514246539,117613.0,7,2015.142857142857,2.544836041121385,2014.0,7,10607.714285714286,21737.02703310863,326.0,7,0.41980649823964966,0.0012628563935807241,2.049171616771627
jeep,SUV,other,automatic,4wd,silver,138768.0,35357.60409069713,146774.5,30,2010.5333333333333,3.036937356243517,2012.0,30,12397.8,9834.400426651548,9395.0,30,0.2547965243478117,0.0015105133080327857,0.7932375442942738
jeep,SUV,other,automatic,4wd,white,75607.96875,37746.28935361374,88620.5,32,2014.28125,3.225246927281019,2012.5,32,11362.90625,16045.086055840104,340.0,32,0.49923691877536047,0.0016011899665357154,1.4120582976595537
jeep,SUV,other,automatic,4wd,yellow,56738.5,25449.48016168503,56738.5,2,2017.0,0.0,2017.0,2,18790.0,3952.7269068328005,18790.0,2,0.4485398831778251,0.0,0.21036332660100057
jeep,SUV,other,automatic,fwd,black,62934.666666666664,4312.540821062837,62913.0,3,2017.0,1.0,2017.0,3,0.0,0.0,0.0,3,0.06852409092597884,0.0004957858205255329,0.0
jeep,SUV,other,automatic,fwd,red,89298.0,22435.08395348678,89298.0,2,2014.5,0.7071067811865476,2014.5,2,6200.0,8768.12408671319,6200.0,2,0.25123836987935655,0.0003510085783998747,1.414213562373095
jeep,SUV,other,automatic,fwd,silver,110127.0,,110127.0,1,2016.0,,2016.0,1,0.0,,0.0,1,0.0,0.0,0.0
jeep,SUV,other,automatic,fwd,white,56235.625,51853.41120873479,53680.0,8,2017.625,3.6228441865473675,2019.0,8,11640.625,10733.468830019492,11995.0,8,0.9220740626379593,0.0017955983825276587,0.9220698055318758
jeep,SUV,other,automatic,fwd,yellow,101229.0,,101229.0,1,2016.0,,2016.0,1,13490.0,,13490.0,1,0.0,0.0,0.0
jeep,SUV,other,manual,4wd,black,130084.0,,130084.0,1,2012.0,,2012.0,1,17500.0,,17500.0,1,0.0,0.0,0.0
jeep,SUV,other,manual,4wd,brown,28832.0,,28832.0,1,2015.0,,2015.0,1,46989.0,,46989.0,1,0.0,0.0,0.0
jeep,SUV,other,manual,4wd,red,118393.0,0.0,118393.0,4,2003.0,0.0,2003.0,4,12995.0,0.0,12995.0,4,0.0,0.0,0.0
jeep,SUV,other,manual,4wd,white,65010.4,27899.54411455499,85227.0,5,2014.8,2.4899799195977415,2013.0,5,17693.4,24095.232698606585,362.0,5,0.4291550907940112,0.0012358447089526213,1.3618203792717387
jeep,SUV,other,other,4wd,black,42605.458333333336,16095.746840268534,43644.0,24,2016.6666666666667,1.1293194051465818,2016.0,24,31173.333333333332,6232.569898222712,31990.0,24,0.3777860271878748,0.0005599930934611149,0.19993273839465503
jeep,SUV,other,other,4wd,green,12039.0,0.0,12039.0,15,2020.0,0.0,2020.0,15,48590.0,0.0,48590.0,15,0.0,0.0,0.0
jeep,SUV,other,other,4wd,orange,34702.0,0.0,34702.0,4,2017.0,0.0,2017.0,4,18990.0,0.0,18990.0,4,0.0,0.0,0.0
jeep,SUV,other,other,4wd,red,74979.0,0.0,74979.0,2,2012.0,0.0,2012.0,2,26990.0,0.0,26990.0,2,0.0,0.0,0.0
jeep,SUV,other,other,4wd,silver,37752.87755102041,12199.10500923574,31315.0,49,2016.8367346938776,0.514252644439432,2017.0,49,26047.14285714286,1019.8039027185567,25590.0,49,0.3231304684722242,0.00025497980852549624,0.039152236708330485
jeep,SUV,other,other,4wd,white,36507.74285714285,6845.340464797322,34152.0,35,2016.6571428571428,1.1361145639947572,2017.0,35,33527.142857142855,1979.168826476782,33990.0,35,0.18750379862111935,0.0005633652542370897,0.059031836828742065
jeep,SUV,other,other,4wd,yellow,1423.0,0.0,1423.0,12,2019.0,0.0,2019.0,12,32990.0,0.0,32990.0,12,0.0,0.0,0.0
jeep,convertible,gas,automatic,4wd,black,66970.81818181818,40163.35293726903,70866.0,11,2013.909090909091,5.593827767361887,2015.0,11,29162.727272727272,15902.677309754537,27997.0,11,0.5997142341643502,0.0027775969593725794,0.5453083026506435
jeep,convertible,gas,automatic,4wd,blue,36400.25,25987.96196158265,36800.5,4,2007.5,17.710637105046974,2015.5,4,30498.25,15925.127071706524,34499.0,4,0.7139500954411755,0.00882223517063361,0.5221652741290573
jeep,convertible,gas,automatic,4wd,green,82104.25,84180.67517102722,61558.5,4,2010.0,6.97614984548548,2010.0,4,27844.25,17045.893901953827,25738.5,4,1.0252901058231116,0.0034707213161619304,0.6121872164613458
jeep,convertible,gas,automatic,4wd,grey,153000.0,,153000.0,1,2010.0,,2010.0,1,12999.0,,12999.0,1,0.0,0.0,0.0
jeep,convertible,gas,automatic,4wd,orange,115082.5,118677.2666204442,115082.5,2,2010.0,14.142135623730951,2010.0,2,22225.0,17359.47147812974,22225.0,2,1.0312364314334865,0.007035888370015398,0.7810785816931267
jeep,convertible,gas,automatic,4wd,red,46576.666666666664,48281.39635787957,29272.5,6,2015.5,2.345207879911734,2016.5,6,15815.0,18276.677761562685,10500.0,6,1.0366005086498153,0.001163586147314182,1.15565461660213
jeep,convertible,gas,automatic,4wd,silver,50835.88888888889,34861.303623948304,31362.0,9,2016.2222222222222,4.465920335658132,2018.0,9,33553.0,11658.7575345746,35800.0,9,0.6857616614149119,0.0022149941045367127,0.3474728797596221
jeep,convertible,gas,automatic,4wd,white,41746.333333333336,45380.46155009885,33034.0,9,2015.3333333333333,5.500000000000067,2016.0,9,31602.222222222223,11990.324065447292,31988.0,9,1.0870526325689007,0.002729077075752597,0.37941395326990235
jeep,convertible,gas,automatic,4wd,yellow,27633.0,,27633.0,1,2020.0,,2020.0,1,38995.0,,38995.0,1,0.0,0.0,0.0
jeep,convertible,gas,automatic,rwd,white,1111111.0,,1111111.0,1,1980.0,,1980.0,1,12500.0,,12500.0,1,0.0,0.0,0.0
jeep,convertible,gas,manual,4wd,black,72403.41666666667,69319.90649741678,84000.0,12,1984.1666666666667,11.215519550510304,1980.5,12,11437.0,6015.456440023332,13700.0,12,0.9574120903237777,0.005652508803281128,0.5259645396540467
jeep,convertible,gas,manual,4wd,blue,159200.0,48679.5645009279,137000.0,5,1996.2,7.854934754662187,2000.0,5,10060.0,2557.9288496750646,9000.0,5,0.30577615892542653,0.003934943770495034,0.2542672812798275
jeep,convertible,gas,manual,4wd,brown,999999.0,,999999.0,1,1973.0,,1973.0,1,7500.0,,7500.0,1,0.0,0.0,0.0
jeep,convertible,gas,manual,4wd,custom,69349.0,,69349.0,1,1999.0,,1999.0,1,15000.0,,15000.0,1,0.0,0.0,0.0
jeep,convertible,gas,manual,4wd,green,124779.33333333333,33324.76678588064,137338.0,3,1990.0,9.16515138991168,1992.0,3,7750.0,1145.64392373896,8000.0,3,0.26706960115628636,0.004605603713523457,0.14782502241793033
jeep,convertible,gas,manual,4wd,grey,40045.0,,40045.0,1,2017.0,,2017.0,1,27000.0,,27000.0,1,0.0,0.0,0.0
jeep,convertible,gas,manual,4wd,orange,165000.0,,165000.0,1,2005.0,,2005.0,1,11000.0,,11000.0,1,0.0,0.0,0.0
jeep,convertible,gas,manual,4wd,red,134240.0,23084.31337943583,126000.0,11,1997.090909090909,11.388191651483,2005.0,11,12506.90909090909,4018.4085271297504,14900.0,11,0.17196300193262687,0.005702390211503688,0.3212950936095486
jeep,convertible,gas,manual,4wd,silver,60627.75,21493.491361727778,56850.0,4,2012.75,2.500000000000019,2012.5,4,25906.0,6821.294256468734,26995.0,4,0.3545157351497916,0.0012420817289777763,0.2633094362876837
jeep,convertible,gas,manual,4wd,white,145177.5,14393.158531052175,145177.5,2,1989.0,1.4142135623730951,1989.0,2,6200.0,4666.904755831214,6200.0,2,0.09914179904635481,0.0007110173767587206,0.7527265735211636
jeep,convertible,gas,manual,4wd,yellow,142000.0,,142000.0,1,2000.0,,2000.0,1,8500.0,,8500.0,1,0.0,0.0,0.0
jeep,convertible,gas,manual,rwd,black,170000.0,,170000.0,1,2008.0,,2008.0,1,15500.0,,15500.0,1,0.0,0.0,0.0
jeep,convertible,hybrid,automatic,4wd,white,30203.5,9270.877008136824,30203.5,2,2019.0,0.0,2019.0,2,41495.0,2121.3203435596424,41495.0,2,0.30694710904818395,0.0,0.051122312171578324
jeep,convertible,other,automatic,4wd,black,32632.0,,32632.0,1,2012.0,,2012.0,1,0.0,,0.0,1,0.0,0.0,0.0
jeep,convertible,other,automatic,4wd,red,81793.0,0.0,81793.0,2,2018.0,0.0,2018.0,2,31990.0,0.0,31990.0,2,0.0,0.0,0.0
jeep,coupe,gas,automatic,4wd,black,65309.0,,65309.0,1,2014.0,,2014.0,1,26000.0,,26000.0,1,0.0,0.0,0.0
jeep,coupe,gas,automatic,4wd,blue,57000.0,,57000.0,1,2018.0,,2018.0,1,23850.0,,23850.0,1,0.0,0.0,0.0
jeep,hatchback,gas,automatic,4wd,grey,62393.333333333336,69619.07588202148,43565.0,6,2011.0,7.771743691090179,2016.0,6,28649.333333333332,17630.565511822548,39999.0,6,1.1158095290419086,0.003864616455042356,0.6153918245388799
jeep,hatchback,gas,automatic,4wd,red,74738.8,7316.861635974813,78011.0,5,2015.2,0.4472135954999452,2015.0,5,14149.2,2571.925387720258,12999.0,5,0.09789910509634638,0.0002219202041980673,0.1817717883498896
jeep,hatchback,gas,automatic,4wd,silver,75062.0,36319.373383911785,54093.0,3,2010.0,8.660254037844387,2015.0,3,10882.0,8558.063040197823,15823.0,3,0.48385832223910613,0.0043085840984300435,0.7864421099244462
jeep,hatchback,gas,automatic,4wd,white,129674.0,,129674.0,1,2016.0,,2016.0,1,12988.0,,12988.0,1,0.0,0.0,0.0
jeep,hatchback,gas,automatic,fwd,brown,181639.0,,181639.0,1,2008.0,,2008.0,1,4895.0,,4895.0,1,0.0,0.0,0.0
jeep,hatchback,gas,automatic,fwd,silver,81069.0,0.0,81069.0,2,2016.0,0.0,2016.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0
jeep,hatchback,gas,automatic,rwd,blue,67494.0,,67494.0,1,2006.0,,2006.0,1,10300.0,,10300.0,1,0.0,0.0,0.0
jeep,hatchback,other,automatic,4wd,black,119472.0,,119472.0,1,2005.0,,2005.0,1,0.0,,0.0,1,0.0,0.0,0.0
jeep,hatchback,other,automatic,4wd,blue,75668.0,,75668.0,1,2016.0,,2016.0,1,0.0,,0.0,1,0.0,0.0,0.0
jeep,offroad,diesel,automatic,4wd,red,60000.0,,60000.0,1,1976.0,,1976.0,1,7500.0,,7500.0,1,0.0,0.0,0.0
jeep,offroad,gas,automatic,4wd,black,136197.67164179104,217275.2358965249,118110.0,67,2009.0298507462687,7.843101870247609,2012.0,67,22186.940298507463,10851.197401991534,23388.0,67,1.5952933209311628,0.003903925005063629,0.48908038945421894
jeep,offroad,gas,automatic,4wd,blue,141982.75,77522.14509313394,139500.0,12,1998.8333333333333,12.156803806423731,2000.5,12,10537.083333333334,10411.449217597234,7250.0,12,0.5459969263388259,0.006081949707207737,0.9880769552862256
jeep,offroad,gas,automatic,4wd,brown,154180.33333333334,92696.22732524411,185000.0,3,2000.0,7.54983443527075,1999.0,3,12966.666666666666,7990.828075570975,10500.0,3,0.6012195285947242,0.003774917217635375,0.6162592346198695
jeep,offroad,gas,automatic,4wd,custom,170000.0,101823.37649086284,170000.0,2,2009.5,7.7781745930520225,2009.5,2,16400.0,18950.461735799472,16400.0,2,0.5989610381815461,0.003870701464569307,1.1555159594999678
jeep,offroad,gas,automatic,4wd,green,88104.0,62449.492193692015,77000.0,9,1994.6666666666667,16.19413474070163,2000.0,9,12694.222222222223,6884.811213420776,14500.0,9,0.7088156291847364,0.008118717283105764,0.5423578611510659
jeep,offroad,gas,automatic,4wd,grey,74479.94444444444,60638.73829828995,45300.0,18,2010.4444444444443,9.971855820093435,2014.0,18,20049.166666666668,16680.335224625505,13249.5,18,0.8141619700525042,0.0049600255543738765,0.8319714979654435
jeep,offroad,gas,automatic,4wd,orange,69133.33333333333,55979.04369791729,43000.0,3,2012.0,6.557438524302,2013.0,3,22999.333333333332,12123.778302712952,29999.0,3,0.8097258008377621,0.0032591642764920477,0.5271360750766523
jeep,offroad,gas,automatic,4wd,purple,171666.66666666666,25658.007197234423,165000.0,3,2000.0,6.557438524302,1999.0,3,5833.333333333333,4041.4518843273804,3500.0,3,0.14946411959554035,0.0032787192621510004,0.6928203230275509
jeep,offroad,gas,automatic,4wd,red,92707.94444444444,71613.05595348332,75095.5,18,2003.388888888889,10.198840123723912,1999.5,18,20213.833333333332,16302.595348233215,13975.0,18,0.772458675279956,0.005090793994260569,0.8065068648483241
jeep,offroad,gas,automatic,4wd,silver,76551.4,35832.084550720734,83862.0,25,2011.76,4.763402145525758,2012.0,25,18392.32,12024.632110519362,20999.0,25,0.46807876212219157,0.0023677785349772128,0.6537854990843658
jeep,offroad,gas,automatic,4wd,white,111116.77777777778,66697.8170945608,116000.0,27,2006.7407407407406,9.823803871572498,2011.0,27,18180.51851851852,11642.73342003623,13750.0,27,0.6002497411142503,0.004895402615858725,0.6403961145649967
jeep,offroad,gas,automatic,4wd,yellow,126979.71428571429,36812.557828881734,129300.0,7,2000.142857142857,11.320020191804316,2001.0,7,12614.285714285714,3036.680518498542,13900.0,7,0.2899089672390552,0.0056596058383422765,0.24073344993759677
jeep,offroad,gas,automatic,fwd,grey,189000.0,,189000.0,1,1999.0,,1999.0,1,3500.0,,3500.0,1,0.0,0.0,0.0
jeep,offroad,gas,automatic,rwd,grey,189000.0,,189000.0,1,1998.0,,1998.0,1,2500.0,,2500.0,1,0.0,0.0,0.0
jeep,offroad,gas,automatic,rwd,orange,155000.0,,155000.0,1,2005.0,,2005.0,1,12800.0,,12800.0,1,0.0,0.0,0.0
jeep,offroad,gas,manual,4wd,black,448439.13333333336,1804574.9855878993,108000.0,30,1996.2333333333333,11.906773885810356,1999.0,30,12399.8,8684.660128342824,9997.5,30,4.024124683709359,0.0059646203111578585,0.7003871133681854
jeep,offroad,gas,manual,4wd,blue,105541.35,50689.21552203658,102421.0,20,1992.7,19.849698393572353,1999.0,20,12155.0,5557.874925203924,11250.0,20,0.4802782560772302,0.009961207604542758,0.4572500966848148
jeep,offroad,gas,manual,4wd,brown,92276.66666666667,55585.62199660987,100000.0,9,1989.111111111111,14.31297003109806,1987.0,9,10414.777777777777,7433.357178586566,8000.0,9,0.602380038253909,0.007195661394251063,0.7137317124948428
jeep,offroad,gas,manual,4wd,custom,61600.0,84287.12831743647,61600.0,2,1987.0,15.556349186104045,1987.0,2,8500.0,1414.213562373095,8500.0,2,1.3682975376207218,0.007829063505839982,0.1663780661615406
jeep,offroad,gas,manual,4wd,green,129219.5,61762.94334769505,139500.0,18,1995.5555555555557,13.776459983363019,1995.5,18,10754.166666666666,5340.689052811775,10500.0,18,0.47796921786336466,0.006903571261150733,0.49661579723937466
jeep,offroad,gas,manual,4wd,grey,71703.75,25497.144733937042,75907.5,4,2005.75,10.626225419530053,2009.0,4,23750.0,12519.984025548914,23250.0,4,0.3555901153557107,0.005297881301024581,0.5271572221283753
jeep,offroad,gas,manual,4wd,orange,100569.25,60452.87659753395,95866.0,4,1993.0,14.329456840136444,1992.0,4,15774.75,7547.826414493999,13749.5,4,0.6011069645794709,0.007189893045728271,0.47847518436070297
jeep,offroad,gas,manual,4wd,purple,123240.0,,123240.0,1,2012.0,,2012.0,1,18995.0,,18995.0,1,0.0,0.0,0.0
jeep,offroad,gas,manual,4wd,red,89430.96551724138,58962.28314081249,109813.0,29,1996.655172413793,14.360849214018767,1998.0,29,16432.310344827587,10137.323326286623,12200.0,29,0.6593050047015893,0.0071924533652236375,0.6169140622077868
jeep,offroad,gas,manual,4wd,silver,83675.54545454546,23490.385272973435,91800.0,11,2002.7272727272727,12.562570669181586,2007.0,11,15879.818181818182,6468.283865418738,15800.0,11,0.2807317854382434,0.006272731609668517,0.4073273252476335
jeep,offroad,gas,manual,4wd,white,284333.53846153844,520302.66019846813,148000.0,13,1993.2307692307693,8.368132469412837,1995.0,13,9888.461538461539,8031.400714439384,7000.0,13,1.829902525793133,0.0041982757835121514,0.8121992165516295
jeep,offroad,gas,manual,4wd,yellow,92052.0,77533.69758584542,84500.0,7,1990.5714285714287,22.404293806151973,2002.0,7,10907.42857142857,6191.959406013115,10000.0,7,0.8422815102968477,0.011255207165427286,0.5676827829276484
jeep,offroad,gas,manual,rwd,black,135000.0,,135000.0,1,2002.0,,2002.0,1,4000.0,,4000.0,1,0.0,0.0,0.0
jeep,offroad,gas,manual,rwd,blue,196000.0,39597.97974644666,196000.0,2,1997.0,0.0,1997.0,2,7150.0,4030.5086527633207,7150.0,2,0.20203050891044214,0.0,0.563707503882982
jeep,other,diesel,automatic,4wd,grey,103339.0,,103339.0,1,2014.0,,2014.0,1,15995.0,,15995.0,1,0.0,0.0,0.0
jeep,other,diesel,automatic,4wd,red,128000.0,,128000.0,1,2005.0,,2005.0,1,5000.0,,5000.0,1,0.0,0.0,0.0
jeep,other,diesel,other,4wd,white,15813.0,0.0,15813.0,7,2018.0,0.0,2018.0,7,36590.0,0.0,36590.0,7,0.0,0.0,0.0
jeep,other,electric,automatic,4wd,silver,31246.0,,31246.0,1,2019.0,,2019.0,1,38995.0,,38995.0,1,0.0,0.0,0.0
jeep,other,electric,other,4wd,white,22224.0,,22224.0,1,2018.0,,2018.0,1,20990.0,,20990.0,1,0.0,0.0,0.0
